seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,class
64,000379.jpg,,,,,,,,,,,,,,,,,,,,,holder
64,000379.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
64,000379.jpg,,,,,,,,,,,,,,,,,,,,,background
65,000385.jpg,234.3241,128.9812,418.9954,318.4113,0.9999849,,,,,,,,,,,,,,,,grasper
65,000385.jpg,,,,,,,,,,,,,,,,,,,,,stapler
65,000385.jpg,,,,,,,,,,,,,,,,,,,,,needle
65,000385.jpg,,,,,,,,,,,,,,,,,,,,,holder
65,000385.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
65,000385.jpg,,,,,,,,,,,,,,,,,,,,,background
66,000391.jpg,245.5804,100.892,385.9235,285.6509,0.9999158,,,,,,,,,,,,,,,,grasper
66,000391.jpg,,,,,,,,,,,,,,,,,,,,,stapler
66,000391.jpg,,,,,,,,,,,,,,,,,,,,,needle
66,000391.jpg,,,,,,,,,,,,,,,,,,,,,holder
66,000391.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
66,000391.jpg,,,,,,,,,,,,,,,,,,,,,background
67,000397.jpg,226.8891,100.024,359.9182,273.5095,0.9999917,,,,,,,,,,,,,,,,grasper
67,000397.jpg,,,,,,,,,,,,,,,,,,,,,stapler
67,000397.jpg,,,,,,,,,,,,,,,,,,,,,needle
67,000397.jpg,,,,,,,,,,,,,,,,,,,,,holder
67,000397.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
67,000397.jpg,,,,,,,,,,,,,,,,,,,,,background
68,000403.jpg,223.6622,127.5012,346.2769,290.7982,0.9999102,,,,,,,,,,,,,,,,grasper
68,000403.jpg,,,,,,,,,,,,,,,,,,,,,stapler
68,000403.jpg,,,,,,,,,,,,,,,,,,,,,needle
68,000403.jpg,,,,,,,,,,,,,,,,,,,,,holder
68,000403.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
68,000403.jpg,,,,,,,,,,,,,,,,,,,,,background
69,000409.jpg,227.1955,123.7316,311.4638,264.8666,0.9999907,,,,,,,,,,,,,,,,grasper
69,000409.jpg,,,,,,,,,,,,,,,,,,,,,stapler
69,000409.jpg,,,,,,,,,,,,,,,,,,,,,needle
69,000409.jpg,,,,,,,,,,,,,,,,,,,,,holder
69,000409.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
69,000409.jpg,,,,,,,,,,,,,,,,,,,,,background
70,000415.jpg,234.7928,9.683019,324.6819,141.5588,0.999989,,,,,,,,,,,,,,,,grasper
70,000415.jpg,,,,,,,,,,,,,,,,,,,,,stapler
70,000415.jpg,,,,,,,,,,,,,,,,,,,,,needle
70,000415.jpg,,,,,,,,,,,,,,,,,,,,,holder
70,000415.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
70,000415.jpg,,,,,,,,,,,,,,,,,,,,,background
71,000421.jpg,253.3172,4.591027,342.1406,92.2153,0.9999932,,,,,,,,,,,,,,,,grasper
71,000421.jpg,,,,,,,,,,,,,,,,,,,,,stapler
71,000421.jpg,,,,,,,,,,,,,,,,,,,,,needle
71,000421.jpg,,,,,,,,,,,,,,,,,,,,,holder
71,000421.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
71,000421.jpg,,,,,,,,,,,,,,,,,,,,,background
72,000427.jpg,289.2491,29.28322,370.8871,137.7138,0.9998864,,,,,,,,,,,,,,,,grasper
72,000427.jpg,,,,,,,,,,,,,,,,,,,,,stapler
72,000427.jpg,,,,,,,,,,,,,,,,,,,,,needle
72,000427.jpg,,,,,,,,,,,,,,,,,,,,,holder
72,000427.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
72,000427.jpg,,,,,,,,,,,,,,,,,,,,,background
73,000433.jpg,230.6745,72.05,377.4883,271.0492,0.9999851,,,,,,,,,,,,,,,,grasper
73,000433.jpg,,,,,,,,,,,,,,,,,,,,,stapler
73,000433.jpg,,,,,,,,,,,,,,,,,,,,,needle
73,000433.jpg,,,,,,,,,,,,,,,,,,,,,holder
73,000433.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
73,000433.jpg,,,,,,,,,,,,,,,,,,,,,background
74,000439.jpg,225.0905,160.4904,429.2964,324.9407,0.9999146,,,,,,,,,,,,,,,,grasper
74,000439.jpg,,,,,,,,,,,,,,,,,,,,,stapler
74,000439.jpg,,,,,,,,,,,,,,,,,,,,,needle
74,000439.jpg,,,,,,,,,,,,,,,,,,,,,holder
74,000439.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
74,000439.jpg,,,,,,,,,,,,,,,,,,,,,background
75,000445.jpg,288.3243,166.7422,461.3397,346.308,0.9999858,,,,,,,,,,,,,,,,grasper
75,000445.jpg,,,,,,,,,,,,,,,,,,,,,stapler
75,000445.jpg,,,,,,,,,,,,,,,,,,,,,needle
75,000445.jpg,,,,,,,,,,,,,,,,,,,,,holder
75,000445.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
75,000445.jpg,,,,,,,,,,,,,,,,,,,,,background
76,000451.jpg,279.7583,170.0432,427.9998,324.8336,0.9999868,,,,,,,,,,,,,,,,grasper
76,000451.jpg,,,,,,,,,,,,,,,,,,,,,stapler
76,000451.jpg,,,,,,,,,,,,,,,,,,,,,needle
76,000451.jpg,,,,,,,,,,,,,,,,,,,,,holder
76,000451.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
76,000451.jpg,,,,,,,,,,,,,,,,,,,,,background
77,000457.jpg,265.5128,203.0375,446.8753,346.6361,0.9999951,,,,,,,,,,,,,,,,grasper
77,000457.jpg,,,,,,,,,,,,,,,,,,,,,stapler
77,000457.jpg,,,,,,,,,,,,,,,,,,,,,needle
77,000457.jpg,,,,,,,,,,,,,,,,,,,,,holder
77,000457.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
77,000457.jpg,,,,,,,,,,,,,,,,,,,,,background
78,000463.jpg,268.3272,189.6382,419.662,322.6921,0.9999912,,,,,,,,,,,,,,,,grasper
78,000463.jpg,,,,,,,,,,,,,,,,,,,,,stapler
78,000463.jpg,,,,,,,,,,,,,,,,,,,,,needle
78,000463.jpg,,,,,,,,,,,,,,,,,,,,,holder
78,000463.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
78,000463.jpg,,,,,,,,,,,,,,,,,,,,,background
79,000469.jpg,268.9815,195.4618,428.0746,323.6432,0.9999894,,,,,,,,,,,,,,,,grasper
79,000469.jpg,,,,,,,,,,,,,,,,,,,,,stapler
79,000469.jpg,,,,,,,,,,,,,,,,,,,,,needle
79,000469.jpg,,,,,,,,,,,,,,,,,,,,,holder
79,000469.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
79,000469.jpg,,,,,,,,,,,,,,,,,,,,,background
80,000475.jpg,286.0599,178.5257,355.6044,332.1598,0.9965448,,,,,,,,,,,,,,,,grasper
80,000475.jpg,,,,,,,,,,,,,,,,,,,,,stapler
80,000475.jpg,,,,,,,,,,,,,,,,,,,,,needle
80,000475.jpg,,,,,,,,,,,,,,,,,,,,,holder
80,000475.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
80,000475.jpg,,,,,,,,,,,,,,,,,,,,,background
81,000481.jpg,206.0601,169.7197,311.5636,347.2727,0.9999874,,,,,,,,,,,,,,,,grasper
81,000481.jpg,,,,,,,,,,,,,,,,,,,,,stapler
81,000481.jpg,,,,,,,,,,,,,,,,,,,,,needle
81,000481.jpg,,,,,,,,,,,,,,,,,,,,,holder
81,000481.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
81,000481.jpg,,,,,,,,,,,,,,,,,,,,,background
82,000487.jpg,150.8219,116.669,262.6556,351,0.9908385,,,,,,,,,,,,,,,,grasper
82,000487.jpg,,,,,,,,,,,,,,,,,,,,,stapler
82,000487.jpg,,,,,,,,,,,,,,,,,,,,,needle
82,000487.jpg,,,,,,,,,,,,,,,,,,,,,holder
82,000487.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
82,000487.jpg,,,,,,,,,,,,,,,,,,,,,background
83,000493.jpg,152.5929,143.3948,262.6337,347.1025,0.9668888,,,,,,,,,,,,,,,,grasper
83,000493.jpg,,,,,,,,,,,,,,,,,,,,,stapler
83,000493.jpg,,,,,,,,,,,,,,,,,,,,,needle
83,000493.jpg,,,,,,,,,,,,,,,,,,,,,holder
83,000493.jpg,152.5267,130.1467,257.0344,350.7805,0.6850758,,,,,,,,,,,,,,,,stitcher
83,000493.jpg,,,,,,,,,,,,,,,,,,,,,background
84,000499.jpg,,,,,,,,,,,,,,,,,,,,,grasper
84,000499.jpg,,,,,,,,,,,,,,,,,,,,,stapler
84,000499.jpg,,,,,,,,,,,,,,,,,,,,,needle
84,000499.jpg,,,,,,,,,,,,,,,,,,,,,holder
84,000499.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
84,000499.jpg,8.42095,1,491,343.1414,0.793406,,,,,,,,,,,,,,,,background
85,000505.jpg,278.0938,129.158,387.9779,333.6999,0.9646648,,,,,,,,,,,,,,,,grasper
85,000505.jpg,,,,,,,,,,,,,,,,,,,,,stapler
85,000505.jpg,,,,,,,,,,,,,,,,,,,,,needle
85,000505.jpg,,,,,,,,,,,,,,,,,,,,,holder
85,000505.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
85,000505.jpg,,,,,,,,,,,,,,,,,,,,,background
86,000511.jpg,263.4228,100.3568,402.156,323.4362,0.9990703,,,,,,,,,,,,,,,,grasper
86,000511.jpg,,,,,,,,,,,,,,,,,,,,,stapler
86,000511.jpg,,,,,,,,,,,,,,,,,,,,,needle
86,000511.jpg,,,,,,,,,,,,,,,,,,,,,holder
86,000511.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
86,000511.jpg,,,,,,,,,,,,,,,,,,,,,background
87,000517.jpg,247.5527,159.9593,370.2511,331.487,0.9999985,,,,,,,,,,,,,,,,grasper
87,000517.jpg,,,,,,,,,,,,,,,,,,,,,stapler
87,000517.jpg,,,,,,,,,,,,,,,,,,,,,needle
87,000517.jpg,,,,,,,,,,,,,,,,,,,,,holder
87,000517.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
87,000517.jpg,,,,,,,,,,,,,,,,,,,,,background
88,000523.jpg,139.7267,190.1559,230.4986,346.632,0.9980056,,,,,,,,,,,,,,,,grasper
88,000523.jpg,,,,,,,,,,,,,,,,,,,,,stapler
88,000523.jpg,,,,,,,,,,,,,,,,,,,,,needle
88,000523.jpg,,,,,,,,,,,,,,,,,,,,,holder
88,000523.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
88,000523.jpg,,,,,,,,,,,,,,,,,,,,,background
89,000529.jpg,99.60078,111.3239,182.4312,332.5467,0.9996892,,,,,,,,,,,,,,,,grasper
89,000529.jpg,,,,,,,,,,,,,,,,,,,,,stapler
89,000529.jpg,,,,,,,,,,,,,,,,,,,,,needle
89,000529.jpg,,,,,,,,,,,,,,,,,,,,,holder
89,000529.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
89,000529.jpg,36.79795,1,491,351,0.8339511,,,,,,,,,,,,,,,,background
90,000535.jpg,,,,,,,,,,,,,,,,,,,,,grasper
90,000535.jpg,,,,,,,,,,,,,,,,,,,,,stapler
90,000535.jpg,,,,,,,,,,,,,,,,,,,,,needle
90,000535.jpg,,,,,,,,,,,,,,,,,,,,,holder
90,000535.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
90,000535.jpg,1,1,491,349.1647,0.9989291,,,,,,,,,,,,,,,,background
91,000541.jpg,100.096,316.2335,10.73941,154.4286,186.9408,394.8294,69.91009,324.0204,0.9999822,0.9999245,,,,,,,,,,,grasper
91,000541.jpg,236.4705,48.69644,352.8376,150.3054,0.999663,,,,,,,,,,,,,,,,stapler
91,000541.jpg,,,,,,,,,,,,,,,,,,,,,needle
91,000541.jpg,,,,,,,,,,,,,,,,,,,,,holder
91,000541.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
91,000541.jpg,,,,,,,,,,,,,,,,,,,,,background
92,000547.jpg,311.0214,92.95704,149.1627,13.40364,407.2033,192.054,333.519,74.84264,0.99999,0.9999597,,,,,,,,,,,grasper
92,000547.jpg,176.8944,42.98893,305.8576,172.2493,0.9998564,,,,,,,,,,,,,,,,stapler
92,000547.jpg,,,,,,,,,,,,,,,,,,,,,needle
92,000547.jpg,,,,,,,,,,,,,,,,,,,,,holder
92,000547.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
92,000547.jpg,,,,,,,,,,,,,,,,,,,,,background
93,000553.jpg,270.1361,73.70533,90.52432,163.8929,12.69209,259.638,369.553,158.1085,169.7123,337.4285,59.18832,333.4251,0.9999804,0.999905,0.9356394,,,,,,grasper
93,000553.jpg,116.7432,22.93556,219.0955,170.3618,0.9999646,,,,,,,,,,,,,,,,stapler
93,000553.jpg,,,,,,,,,,,,,,,,,,,,,needle
93,000553.jpg,,,,,,,,,,,,,,,,,,,,,holder
93,000553.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
93,000553.jpg,,,,,,,,,,,,,,,,,,,,,background
94,000559.jpg,278.9568,59.21642,161.7342,12.94407,356.1693,150.5742,344.9879,73.73798,0.9999559,0.9999374,,,,,,,,,,,grasper
94,000559.jpg,130.7497,36.93862,251.0091,173.5001,0.9997255,,,,,,,,,,,,,,,,stapler
94,000559.jpg,,,,,,,,,,,,,,,,,,,,,needle
94,000559.jpg,,,,,,,,,,,,,,,,,,,,,holder
94,000559.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
94,000559.jpg,,,,,,,,,,,,,,,,,,,,,background
95,000565.jpg,23.47593,309.1842,1,170.483,118.2393,387.6156,64.70757,339.823,0.9999901,0.9999561,,,,,,,,,,,grasper
95,000565.jpg,129.8557,7.31939,235.8918,146.5009,0.9999914,,,,,,,,,,,,,,,,stapler
95,000565.jpg,,,,,,,,,,,,,,,,,,,,,needle
95,000565.jpg,,,,,,,,,,,,,,,,,,,,,holder
95,000565.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
95,000565.jpg,,,,,,,,,,,,,,,,,,,,,background
96,000571.jpg,309.519,144.3795,22.83415,150.3126,247.7978,41.11624,396.2292,253.2548,109.3076,338.461,337.73,133.7472,0.99999,0.9903188,0.965159,,,,,,grasper
96,000571.jpg,123.2445,343.7155,73.66572,12.67529,236.7485,456.9984,215.2453,111.4818,0.9999881,0.93788,,,,,,,,,,,stapler
96,000571.jpg,,,,,,,,,,,,,,,,,,,,,needle
96,000571.jpg,,,,,,,,,,,,,,,,,,,,,holder
96,000571.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
96,000571.jpg,,,,,,,,,,,,,,,,,,,,,background
97,000577.jpg,298.2788,13.98625,195.1753,175.1801,31.42421,297.1813,384.982,97.25907,295.475,344.9324,154.7031,340.4616,0.9999849,0.9999388,0.9995721,,,,,,grasper
97,000577.jpg,160.5691,342.0413,119.353,13.82438,269.1477,452.9922,275.2105,125.6046,0.9999819,0.9962534,,,,,,,,,,,stapler
97,000577.jpg,,,,,,,,,,,,,,,,,,,,,needle
97,000577.jpg,,,,,,,,,,,,,,,,,,,,,holder
97,000577.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
97,000577.jpg,,,,,,,,,,,,,,,,,,,,,background
98,000583.jpg,298.9875,8.125532,200.4257,166.4855,37.24448,281.2853,384.1802,89.0692,302.1773,343.7915,151.3046,334.0847,0.9999455,0.999824,0.9945574,,,,,,grasper
98,000583.jpg,173.539,357.8811,121.3162,1.202779,273.6839,463.9523,280.9114,119.4055,0.9999167,0.9568533,,,,,,,,,,,stapler
98,000583.jpg,,,,,,,,,,,,,,,,,,,,,needle
98,000583.jpg,,,,,,,,,,,,,,,,,,,,,holder
98,000583.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
98,000583.jpg,,,,,,,,,,,,,,,,,,,,,background
99,000589.jpg,295.5653,3.625176,173.06,132.816,8.521553,254.7253,377.0988,117.1855,271.5714,329.9161,109.3778,340.0875,0.9999858,0.9999273,0.9930797,,,,,,grasper
99,000589.jpg,157.8062,68.47713,276.9044,225.9226,0.9999886,,,,,,,,,,,,,,,,stapler
99,000589.jpg,,,,,,,,,,,,,,,,,,,,,needle
99,000589.jpg,,,,,,,,,,,,,,,,,,,,,holder
99,000589.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
99,000589.jpg,,,,,,,,,,,,,,,,,,,,,background
100,000595.jpg,257.2271,137.9213,348.4832,344.2411,0.9999473,,,,,,,,,,,,,,,,grasper
100,000595.jpg,156.4731,55.16487,276.2858,199.39,0.9999692,,,,,,,,,,,,,,,,stapler
100,000595.jpg,,,,,,,,,,,,,,,,,,,,,needle
100,000595.jpg,,,,,,,,,,,,,,,,,,,,,holder
100,000595.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
100,000595.jpg,,,,,,,,,,,,,,,,,,,,,background
101,000601.jpg,222.6109,166.4924,320.1692,343.7765,0.9999141,,,,,,,,,,,,,,,,grasper
101,000601.jpg,179.9548,12.70953,285.1789,151.8042,0.9999325,,,,,,,,,,,,,,,,stapler
101,000601.jpg,,,,,,,,,,,,,,,,,,,,,needle
101,000601.jpg,,,,,,,,,,,,,,,,,,,,,holder
101,000601.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
101,000601.jpg,,,,,,,,,,,,,,,,,,,,,background
102,000607.jpg,219.4159,213.027,306.3332,348.7455,0.9999952,,,,,,,,,,,,,,,,grasper
102,000607.jpg,180.7864,1.798135,287.9562,123.3065,0.9999738,,,,,,,,,,,,,,,,stapler
102,000607.jpg,,,,,,,,,,,,,,,,,,,,,needle
102,000607.jpg,,,,,,,,,,,,,,,,,,,,,holder
102,000607.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
102,000607.jpg,,,,,,,,,,,,,,,,,,,,,background
103,000613.jpg,218.9004,216.2003,300.816,349.819,0.999998,,,,,,,,,,,,,,,,grasper
103,000613.jpg,160.564,5.135638,291.2396,90.05437,0.9999921,,,,,,,,,,,,,,,,stapler
103,000613.jpg,,,,,,,,,,,,,,,,,,,,,needle
103,000613.jpg,,,,,,,,,,,,,,,,,,,,,holder
103,000613.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
103,000613.jpg,,,,,,,,,,,,,,,,,,,,,background
104,000619.jpg,234.163,200.4627,330.4114,350.3111,0.9999988,,,,,,,,,,,,,,,,grasper
104,000619.jpg,161.7725,6.322633,279.964,89.87883,0.9999719,,,,,,,,,,,,,,,,stapler
104,000619.jpg,,,,,,,,,,,,,,,,,,,,,needle
104,000619.jpg,,,,,,,,,,,,,,,,,,,,,holder
104,000619.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
104,000619.jpg,,,,,,,,,,,,,,,,,,,,,background
105,000625.jpg,254.3241,193.1017,346.0342,351,0.9999989,,,,,,,,,,,,,,,,grasper
105,000625.jpg,155.1424,1.998687,280.7062,117.3467,0.999987,,,,,,,,,,,,,,,,stapler
105,000625.jpg,,,,,,,,,,,,,,,,,,,,,needle
105,000625.jpg,,,,,,,,,,,,,,,,,,,,,holder
105,000625.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
105,000625.jpg,,,,,,,,,,,,,,,,,,,,,background
106,000631.jpg,341.7628,200.0265,417.1778,341.8551,0.9997562,,,,,,,,,,,,,,,,grasper
106,000631.jpg,206.9779,1,319.1991,118.4943,0.9999096,,,,,,,,,,,,,,,,stapler
106,000631.jpg,,,,,,,,,,,,,,,,,,,,,needle
106,000631.jpg,,,,,,,,,,,,,,,,,,,,,holder
106,000631.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
106,000631.jpg,,,,,,,,,,,,,,,,,,,,,background
107,000637.jpg,383.0249,20.1046,234.6985,31.08927,458.7115,108.8602,340.5776,95.90505,0.9999282,0.9901503,,,,,,,,,,,grasper
107,000637.jpg,236.3563,21.25845,327.4345,189.2318,0.9997472,,,,,,,,,,,,,,,,stapler
107,000637.jpg,,,,,,,,,,,,,,,,,,,,,needle
107,000637.jpg,,,,,,,,,,,,,,,,,,,,,holder
107,000637.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
107,000637.jpg,,,,,,,,,,,,,,,,,,,,,background
108,000643.jpg,376.7652,233.9167,450.1834,342.2522,0.999949,,,,,,,,,,,,,,,,grasper
108,000643.jpg,233.3701,15.43074,336.0981,181.6884,0.9995091,,,,,,,,,,,,,,,,stapler
108,000643.jpg,,,,,,,,,,,,,,,,,,,,,needle
108,000643.jpg,,,,,,,,,,,,,,,,,,,,,holder
108,000643.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
108,000643.jpg,,,,,,,,,,,,,,,,,,,,,background
109,000649.jpg,357.6764,232.1799,430.7519,342.272,0.9999822,,,,,,,,,,,,,,,,grasper
109,000649.jpg,249.9443,14.63118,347.3464,167.0544,0.9998877,,,,,,,,,,,,,,,,stapler
109,000649.jpg,,,,,,,,,,,,,,,,,,,,,needle
109,000649.jpg,,,,,,,,,,,,,,,,,,,,,holder
109,000649.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
109,000649.jpg,,,,,,,,,,,,,,,,,,,,,background
110,000655.jpg,346.6871,209.6362,414.2345,351,0.9998733,,,,,,,,,,,,,,,,grasper
110,000655.jpg,244.4216,14.74666,336.1407,153.5057,0.9997743,,,,,,,,,,,,,,,,stapler
110,000655.jpg,,,,,,,,,,,,,,,,,,,,,needle
110,000655.jpg,,,,,,,,,,,,,,,,,,,,,holder
110,000655.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
110,000655.jpg,,,,,,,,,,,,,,,,,,,,,background
111,000661.jpg,268.6064,181.086,339.7551,348.7574,0.999976,,,,,,,,,,,,,,,,grasper
111,000661.jpg,175.5781,2.890542,275.8663,103.9036,0.9999537,,,,,,,,,,,,,,,,stapler
111,000661.jpg,,,,,,,,,,,,,,,,,,,,,needle
111,000661.jpg,,,,,,,,,,,,,,,,,,,,,holder
111,000661.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
111,000661.jpg,,,,,,,,,,,,,,,,,,,,,background
112,000667.jpg,253.9666,183.3867,328.0848,351,0.9999964,,,,,,,,,,,,,,,,grasper
112,000667.jpg,130.2082,1,227.3772,100.5287,0.9999342,,,,,,,,,,,,,,,,stapler
112,000667.jpg,,,,,,,,,,,,,,,,,,,,,needle
112,000667.jpg,,,,,,,,,,,,,,,,,,,,,holder
112,000667.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
112,000667.jpg,,,,,,,,,,,,,,,,,,,,,background
113,000673.jpg,232.8808,187.5945,305.9268,345.3961,0.9999955,,,,,,,,,,,,,,,,grasper
113,000673.jpg,97.53306,1,198.8009,102.5944,0.9999726,,,,,,,,,,,,,,,,stapler
113,000673.jpg,,,,,,,,,,,,,,,,,,,,,needle
113,000673.jpg,,,,,,,,,,,,,,,,,,,,,holder
113,000673.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
113,000673.jpg,,,,,,,,,,,,,,,,,,,,,background
114,000679.jpg,193.9346,89.83578,208.8871,223.1574,285.325,178.8687,332.1351,304.0614,0.9968776,0.9691171,,,,,,,,,,,grasper
114,000679.jpg,53.82515,2.991854,163.1335,73.37736,0.9998029,,,,,,,,,,,,,,,,stapler
114,000679.jpg,,,,,,,,,,,,,,,,,,,,,needle
114,000679.jpg,,,,,,,,,,,,,,,,,,,,,holder
114,000679.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
114,000679.jpg,,,,,,,,,,,,,,,,,,,,,background
115,000685.jpg,,,,,,,,,,,,,,,,,,,,,grasper
115,000685.jpg,62.06334,2.733255,185.6102,78.27551,0.9999497,,,,,,,,,,,,,,,,stapler
115,000685.jpg,,,,,,,,,,,,,,,,,,,,,needle
115,000685.jpg,,,,,,,,,,,,,,,,,,,,,holder
115,000685.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
115,000685.jpg,89.27304,1,491,351,0.9356517,,,,,,,,,,,,,,,,background
116,000691.jpg,,,,,,,,,,,,,,,,,,,,,grasper
116,000691.jpg,71.46494,5.405231,203.1672,72.04106,0.9999683,,,,,,,,,,,,,,,,stapler
116,000691.jpg,,,,,,,,,,,,,,,,,,,,,needle
116,000691.jpg,,,,,,,,,,,,,,,,,,,,,holder
116,000691.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
116,000691.jpg,,,,,,,,,,,,,,,,,,,,,background
117,000697.jpg,173.1935,74.8466,331.5416,347.8685,0.9999094,,,,,,,,,,,,,,,,grasper
117,000697.jpg,86.01433,2.801302,237.1711,70.40483,0.9999101,,,,,,,,,,,,,,,,stapler
117,000697.jpg,,,,,,,,,,,,,,,,,,,,,needle
117,000697.jpg,,,,,,,,,,,,,,,,,,,,,holder
117,000697.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
117,000697.jpg,,,,,,,,,,,,,,,,,,,,,background
118,000703.jpg,186.3698,18.00305,52.28421,140.1769,280.5457,92.05299,262.8091,249.1136,0.9365526,0.6934111,,,,,,,,,,,grasper
118,000703.jpg,123.0318,2.217166,241.9733,72.66969,0.9998578,,,,,,,,,,,,,,,,stapler
118,000703.jpg,,,,,,,,,,,,,,,,,,,,,needle
118,000703.jpg,,,,,,,,,,,,,,,,,,,,,holder
118,000703.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
118,000703.jpg,,,,,,,,,,,,,,,,,,,,,background
119,000709.jpg,210.2274,19.86395,282.2857,299.7917,0.9984456,,,,,,,,,,,,,,,,grasper
119,000709.jpg,135.0062,3.212723,271.4633,71.10038,0.9999173,,,,,,,,,,,,,,,,stapler
119,000709.jpg,,,,,,,,,,,,,,,,,,,,,needle
119,000709.jpg,,,,,,,,,,,,,,,,,,,,,holder
119,000709.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
119,000709.jpg,,,,,,,,,,,,,,,,,,,,,background
120,000715.jpg,208.1086,47.82717,289.4376,281.2033,0.9998176,,,,,,,,,,,,,,,,grasper
120,000715.jpg,177.0999,2.137503,301.2112,79.15099,0.9998591,,,,,,,,,,,,,,,,stapler
120,000715.jpg,,,,,,,,,,,,,,,,,,,,,needle
120,000715.jpg,,,,,,,,,,,,,,,,,,,,,holder
120,000715.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
120,000715.jpg,,,,,,,,,,,,,,,,,,,,,background
121,000721.jpg,206.1515,109.1137,315.8919,296.3669,0.9999799,,,,,,,,,,,,,,,,grasper
121,000721.jpg,184.2745,2.408257,301.4261,75.57023,0.9999566,,,,,,,,,,,,,,,,stapler
121,000721.jpg,,,,,,,,,,,,,,,,,,,,,needle
121,000721.jpg,,,,,,,,,,,,,,,,,,,,,holder
121,000721.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
121,000721.jpg,,,,,,,,,,,,,,,,,,,,,background
122,000727.jpg,210.1223,159.9271,318.2697,335.1942,0.9999788,,,,,,,,,,,,,,,,grasper
122,000727.jpg,207.7581,2.604845,322.7197,93.59991,0.9999646,,,,,,,,,,,,,,,,stapler
122,000727.jpg,,,,,,,,,,,,,,,,,,,,,needle
122,000727.jpg,,,,,,,,,,,,,,,,,,,,,holder
122,000727.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
122,000727.jpg,,,,,,,,,,,,,,,,,,,,,background
123,000733.jpg,207.1976,168.0565,316.0063,341.4364,0.9999757,,,,,,,,,,,,,,,,grasper
123,000733.jpg,217.0481,1.762343,332.2365,98.97184,0.9999715,,,,,,,,,,,,,,,,stapler
123,000733.jpg,,,,,,,,,,,,,,,,,,,,,needle
123,000733.jpg,,,,,,,,,,,,,,,,,,,,,holder
123,000733.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
123,000733.jpg,,,,,,,,,,,,,,,,,,,,,background
