seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,class
275,001645.jpg,191.3758,128.08,400.2584,257.0121,0.9999828,,,,,,,,,,,stapler
275,001645.jpg,,,,,,,,,,,,,,,,needle
275,001645.jpg,,,,,,,,,,,,,,,,holder
275,001645.jpg,,,,,,,,,,,,,,,,stitcher
275,001645.jpg,,,,,,,,,,,,,,,,background
276,001651.jpg,14.34721,137.587,164.2485,234.4404,0.9999051,,,,,,,,,,,grasper
276,001651.jpg,200.6772,128.5491,414.5453,259.2281,0.9968389,,,,,,,,,,,stapler
276,001651.jpg,,,,,,,,,,,,,,,,needle
276,001651.jpg,,,,,,,,,,,,,,,,holder
276,001651.jpg,,,,,,,,,,,,,,,,stitcher
276,001651.jpg,,,,,,,,,,,,,,,,background
277,001657.jpg,11.63434,113.2912,149.6789,203.1271,0.9999896,,,,,,,,,,,grasper
277,001657.jpg,164.683,136.1123,410.3248,275.1138,0.999957,,,,,,,,,,,stapler
277,001657.jpg,,,,,,,,,,,,,,,,needle
277,001657.jpg,,,,,,,,,,,,,,,,holder
277,001657.jpg,,,,,,,,,,,,,,,,stitcher
277,001657.jpg,,,,,,,,,,,,,,,,background
278,001663.jpg,9.24428,81.33624,170.945,157.2312,0.9999912,,,,,,,,,,,grasper
278,001663.jpg,175.7596,144.7357,412.4636,261.0179,0.9999465,,,,,,,,,,,stapler
278,001663.jpg,,,,,,,,,,,,,,,,needle
278,001663.jpg,,,,,,,,,,,,,,,,holder
278,001663.jpg,,,,,,,,,,,,,,,,stitcher
278,001663.jpg,,,,,,,,,,,,,,,,background
279,001669.jpg,35.49943,60.11353,192.6362,126.0134,0.9999766,,,,,,,,,,,grasper
279,001669.jpg,181.3717,152.2823,393.2233,283.1821,0.9999684,,,,,,,,,,,stapler
279,001669.jpg,,,,,,,,,,,,,,,,needle
279,001669.jpg,,,,,,,,,,,,,,,,holder
279,001669.jpg,,,,,,,,,,,,,,,,stitcher
279,001669.jpg,,,,,,,,,,,,,,,,background
280,001675.jpg,55.80249,39.20219,201.808,102.6635,0.9982179,,,,,,,,,,,grasper
280,001675.jpg,175.9986,148.1598,402.9609,294.727,0.9999704,,,,,,,,,,,stapler
280,001675.jpg,,,,,,,,,,,,,,,,needle
280,001675.jpg,,,,,,,,,,,,,,,,holder
280,001675.jpg,,,,,,,,,,,,,,,,stitcher
280,001675.jpg,,,,,,,,,,,,,,,,background
281,001681.jpg,113.1254,6.951198,231.306,75.33356,0.9999359,,,,,,,,,,,grasper
281,001681.jpg,177.7648,142.1071,438.5304,308.5711,0.9999913,,,,,,,,,,,stapler
281,001681.jpg,,,,,,,,,,,,,,,,needle
281,001681.jpg,,,,,,,,,,,,,,,,holder
281,001681.jpg,,,,,,,,,,,,,,,,stitcher
281,001681.jpg,,,,,,,,,,,,,,,,background
282,001687.jpg,,,,,,,,,,,,,,,,grasper
282,001687.jpg,190.7585,170.0569,418.0523,320.1257,0.9999617,,,,,,,,,,,stapler
282,001687.jpg,,,,,,,,,,,,,,,,needle
282,001687.jpg,86.32272,17.09704,202.6358,94.41524,0.8783258,,,,,,,,,,,holder
282,001687.jpg,,,,,,,,,,,,,,,,stitcher
282,001687.jpg,,,,,,,,,,,,,,,,background
283,001693.jpg,28.40175,109.1652,197.6178,230.2332,0.9989533,,,,,,,,,,,grasper
283,001693.jpg,207.3716,168.5482,458.135,316.705,0.9999415,,,,,,,,,,,stapler
283,001693.jpg,,,,,,,,,,,,,,,,needle
283,001693.jpg,,,,,,,,,,,,,,,,holder
283,001693.jpg,,,,,,,,,,,,,,,,stitcher
283,001693.jpg,,,,,,,,,,,,,,,,background
284,001699.jpg,155.9086,96.39088,258.0108,200.1836,0.9984186,,,,,,,,,,,grasper
284,001699.jpg,159.7708,219.8472,169.4636,183.3549,490.755,337.1988,321.7751,301.6472,0.9999765,0.7104673,,,,,,stapler
284,001699.jpg,,,,,,,,,,,,,,,,needle
284,001699.jpg,,,,,,,,,,,,,,,,holder
284,001699.jpg,,,,,,,,,,,,,,,,stitcher
284,001699.jpg,,,,,,,,,,,,,,,,background
285,001705.jpg,3.796819,119.4597,141.8,16.15436,198.3148,194.9389,237.3397,81.78123,0.9999658,0.9772013,,,,,,grasper
285,001705.jpg,179.5334,191.1445,458.5161,307.6115,0.9936085,,,,,,,,,,,stapler
285,001705.jpg,,,,,,,,,,,,,,,,needle
285,001705.jpg,,,,,,,,,,,,,,,,holder
285,001705.jpg,,,,,,,,,,,,,,,,stitcher
285,001705.jpg,,,,,,,,,,,,,,,,background
286,001711.jpg,,,,,,,,,,,,,,,,grasper
286,001711.jpg,,,,,,,,,,,,,,,,stapler
286,001711.jpg,,,,,,,,,,,,,,,,needle
286,001711.jpg,,,,,,,,,,,,,,,,holder
286,001711.jpg,,,,,,,,,,,,,,,,stitcher
286,001711.jpg,1,1,491,351,0.9999417,,,,,,,,,,,background
287,001717.jpg,15.52529,115.5728,111.4468,12.60908,210.6707,186.5125,207.6033,71.80531,0.9992083,0.6869643,,,,,,grasper
287,001717.jpg,,,,,,,,,,,,,,,,stapler
287,001717.jpg,,,,,,,,,,,,,,,,needle
287,001717.jpg,,,,,,,,,,,,,,,,holder
287,001717.jpg,,,,,,,,,,,,,,,,stitcher
287,001717.jpg,,,,,,,,,,,,,,,,background
288,001723.jpg,39.44123,90.46852,207.3671,169.733,0.9999864,,,,,,,,,,,grasper
288,001723.jpg,132.6362,165.186,175.6041,169.3421,455.7054,266.3669,315.3872,307.9003,0.9998016,0.9838163,,,,,,stapler
288,001723.jpg,,,,,,,,,,,,,,,,needle
288,001723.jpg,,,,,,,,,,,,,,,,holder
288,001723.jpg,,,,,,,,,,,,,,,,stitcher
288,001723.jpg,,,,,,,,,,,,,,,,background
289,001729.jpg,18.51974,117.7423,224.817,238.0619,0.9999764,,,,,,,,,,,grasper
289,001729.jpg,185.9079,184.9024,457.2092,338.8839,0.9999224,,,,,,,,,,,stapler
289,001729.jpg,,,,,,,,,,,,,,,,needle
289,001729.jpg,,,,,,,,,,,,,,,,holder
289,001729.jpg,,,,,,,,,,,,,,,,stitcher
289,001729.jpg,,,,,,,,,,,,,,,,background
290,001735.jpg,73.37853,149.0766,241.0643,283.1235,0.9782964,,,,,,,,,,,grasper
290,001735.jpg,227.3776,169.108,436.7328,314.1043,0.9999464,,,,,,,,,,,stapler
290,001735.jpg,,,,,,,,,,,,,,,,needle
290,001735.jpg,,,,,,,,,,,,,,,,holder
290,001735.jpg,,,,,,,,,,,,,,,,stitcher
290,001735.jpg,,,,,,,,,,,,,,,,background
291,001741.jpg,156.2278,279.3137,392.7074,344.0916,0.9999455,,,,,,,,,,,grasper
291,001741.jpg,240.3065,101.5652,482.9865,265.7147,0.9999611,,,,,,,,,,,stapler
291,001741.jpg,,,,,,,,,,,,,,,,needle
291,001741.jpg,,,,,,,,,,,,,,,,holder
291,001741.jpg,,,,,,,,,,,,,,,,stitcher
291,001741.jpg,,,,,,,,,,,,,,,,background
292,001747.jpg,,,,,,,,,,,,,,,,grasper
292,001747.jpg,261.2902,108.6745,435.3875,243.3032,0.9999889,,,,,,,,,,,stapler
292,001747.jpg,,,,,,,,,,,,,,,,needle
292,001747.jpg,,,,,,,,,,,,,,,,holder
292,001747.jpg,,,,,,,,,,,,,,,,stitcher
292,001747.jpg,,,,,,,,,,,,,,,,background
293,001753.jpg,272.4627,280.2798,435.9867,349.5862,0.9999974,,,,,,,,,,,grasper
293,001753.jpg,268.4369,108.3753,453.1382,236.1976,0.9999511,,,,,,,,,,,stapler
293,001753.jpg,,,,,,,,,,,,,,,,needle
293,001753.jpg,,,,,,,,,,,,,,,,holder
293,001753.jpg,,,,,,,,,,,,,,,,stitcher
293,001753.jpg,,,,,,,,,,,,,,,,background
294,001759.jpg,293.6256,263.9674,416.3951,337.3706,0.9999861,,,,,,,,,,,grasper
294,001759.jpg,261.8675,97.25822,450.5828,229.9005,0.999967,,,,,,,,,,,stapler
294,001759.jpg,,,,,,,,,,,,,,,,needle
294,001759.jpg,,,,,,,,,,,,,,,,holder
294,001759.jpg,,,,,,,,,,,,,,,,stitcher
294,001759.jpg,,,,,,,,,,,,,,,,background
295,001765.jpg,272.261,303.1312,408.4896,347.8591,0.9999954,,,,,,,,,,,grasper
295,001765.jpg,259.82,104.4962,441.8614,230.6684,0.999984,,,,,,,,,,,stapler
295,001765.jpg,,,,,,,,,,,,,,,,needle
295,001765.jpg,,,,,,,,,,,,,,,,holder
295,001765.jpg,,,,,,,,,,,,,,,,stitcher
295,001765.jpg,,,,,,,,,,,,,,,,background
296,001771.jpg,183.0687,244.1786,409.3931,345.2575,0.9999869,,,,,,,,,,,grasper
296,001771.jpg,264.046,104.2499,448.1525,238.1269,0.9999536,,,,,,,,,,,stapler
296,001771.jpg,,,,,,,,,,,,,,,,needle
296,001771.jpg,,,,,,,,,,,,,,,,holder
296,001771.jpg,,,,,,,,,,,,,,,,stitcher
296,001771.jpg,,,,,,,,,,,,,,,,background
297,001777.jpg,209.4815,256.7252,411.0736,340.7714,0.999952,,,,,,,,,,,grasper
297,001777.jpg,270.7302,104.6996,445.682,231.9884,0.9999561,,,,,,,,,,,stapler
297,001777.jpg,,,,,,,,,,,,,,,,needle
297,001777.jpg,,,,,,,,,,,,,,,,holder
297,001777.jpg,,,,,,,,,,,,,,,,stitcher
297,001777.jpg,,,,,,,,,,,,,,,,background
298,001783.jpg,303.1498,264.0965,412.8593,329.5289,0.9997475,,,,,,,,,,,grasper
298,001783.jpg,277.8711,108.4836,451.5491,234.3374,0.9998661,,,,,,,,,,,stapler
298,001783.jpg,,,,,,,,,,,,,,,,needle
298,001783.jpg,,,,,,,,,,,,,,,,holder
298,001783.jpg,,,,,,,,,,,,,,,,stitcher
298,001783.jpg,,,,,,,,,,,,,,,,background
299,001789.jpg,306.3484,271.3281,429.1043,336.5681,0.9986129,,,,,,,,,,,grasper
299,001789.jpg,273.9866,107.8409,466.6275,237.4157,0.9999623,,,,,,,,,,,stapler
299,001789.jpg,,,,,,,,,,,,,,,,needle
299,001789.jpg,,,,,,,,,,,,,,,,holder
299,001789.jpg,,,,,,,,,,,,,,,,stitcher
299,001789.jpg,,,,,,,,,,,,,,,,background
300,001795.jpg,346.9521,277.4974,446.1897,337.3696,0.984361,,,,,,,,,,,grasper
300,001795.jpg,278.2189,118.6688,458.7465,248.9306,0.999554,,,,,,,,,,,stapler
300,001795.jpg,88.45705,65.70256,175.3874,140.59,0.7326232,,,,,,,,,,,needle
300,001795.jpg,,,,,,,,,,,,,,,,holder
300,001795.jpg,,,,,,,,,,,,,,,,stitcher
300,001795.jpg,,,,,,,,,,,,,,,,background
301,001801.jpg,,,,,,,,,,,,,,,,grasper
301,001801.jpg,323.0682,111.3841,482.3441,245.4943,0.9998566,,,,,,,,,,,stapler
301,001801.jpg,,,,,,,,,,,,,,,,needle
301,001801.jpg,,,,,,,,,,,,,,,,holder
301,001801.jpg,,,,,,,,,,,,,,,,stitcher
301,001801.jpg,,,,,,,,,,,,,,,,background
302,001807.jpg,,,,,,,,,,,,,,,,grasper
302,001807.jpg,,,,,,,,,,,,,,,,stapler
302,001807.jpg,,,,,,,,,,,,,,,,needle
302,001807.jpg,,,,,,,,,,,,,,,,holder
302,001807.jpg,,,,,,,,,,,,,,,,stitcher
302,001807.jpg,1,1,491,351,0.9994566,,,,,,,,,,,background
303,001813.jpg,,,,,,,,,,,,,,,,grasper
303,001813.jpg,,,,,,,,,,,,,,,,stapler
303,001813.jpg,,,,,,,,,,,,,,,,needle
303,001813.jpg,,,,,,,,,,,,,,,,holder
303,001813.jpg,,,,,,,,,,,,,,,,stitcher
303,001813.jpg,1,1,491,344.1566,0.9999911,,,,,,,,,,,background
304,001819.jpg,,,,,,,,,,,,,,,,grasper
304,001819.jpg,,,,,,,,,,,,,,,,stapler
304,001819.jpg,,,,,,,,,,,,,,,,needle
304,001819.jpg,,,,,,,,,,,,,,,,holder
304,001819.jpg,,,,,,,,,,,,,,,,stitcher
304,001819.jpg,9.869054,3.78786,482.6364,346.5981,0.9993809,,,,,,,,,,,background
305,001825.jpg,,,,,,,,,,,,,,,,grasper
305,001825.jpg,,,,,,,,,,,,,,,,stapler
305,001825.jpg,,,,,,,,,,,,,,,,needle
305,001825.jpg,,,,,,,,,,,,,,,,holder
305,001825.jpg,,,,,,,,,,,,,,,,stitcher
305,001825.jpg,1,1,491,346.1152,0.999984,,,,,,,,,,,background
306,001831.jpg,,,,,,,,,,,,,,,,grasper
306,001831.jpg,,,,,,,,,,,,,,,,stapler
306,001831.jpg,,,,,,,,,,,,,,,,needle
306,001831.jpg,,,,,,,,,,,,,,,,holder
306,001831.jpg,,,,,,,,,,,,,,,,stitcher
306,001831.jpg,1,1,491,351,0.9997316,,,,,,,,,,,background
307,001837.jpg,,,,,,,,,,,,,,,,grasper
307,001837.jpg,,,,,,,,,,,,,,,,stapler
307,001837.jpg,,,,,,,,,,,,,,,,needle
307,001837.jpg,,,,,,,,,,,,,,,,holder
307,001837.jpg,,,,,,,,,,,,,,,,stitcher
307,001837.jpg,6.787918,1,491,344.9255,0.9999818,,,,,,,,,,,background
308,001843.jpg,,,,,,,,,,,,,,,,grasper
308,001843.jpg,,,,,,,,,,,,,,,,stapler
308,001843.jpg,,,,,,,,,,,,,,,,needle
308,001843.jpg,,,,,,,,,,,,,,,,holder
308,001843.jpg,,,,,,,,,,,,,,,,stitcher
308,001843.jpg,1,1,491,351,0.9999958,,,,,,,,,,,background
309,001849.jpg,,,,,,,,,,,,,,,,grasper
309,001849.jpg,,,,,,,,,,,,,,,,stapler
309,001849.jpg,,,,,,,,,,,,,,,,needle
309,001849.jpg,,,,,,,,,,,,,,,,holder
309,001849.jpg,,,,,,,,,,,,,,,,stitcher
309,001849.jpg,1,1,491,347.7066,0.9999998,,,,,,,,,,,background
310,001855.jpg,,,,,,,,,,,,,,,,grasper
310,001855.jpg,,,,,,,,,,,,,,,,stapler
310,001855.jpg,,,,,,,,,,,,,,,,needle
310,001855.jpg,,,,,,,,,,,,,,,,holder
310,001855.jpg,,,,,,,,,,,,,,,,stitcher
310,001855.jpg,1,1,491,348.7836,0.9999946,,,,,,,,,,,background
311,001861.jpg,,,,,,,,,,,,,,,,grasper
311,001861.jpg,430.3411,65.97742,491,150.4781,0.9903199,,,,,,,,,,,stapler
311,001861.jpg,,,,,,,,,,,,,,,,needle
311,001861.jpg,,,,,,,,,,,,,,,,holder
311,001861.jpg,,,,,,,,,,,,,,,,stitcher
311,001861.jpg,1,1,491,351,0.9999937,,,,,,,,,,,background
312,001867.jpg,,,,,,,,,,,,,,,,grasper
312,001867.jpg,412.7584,52.65826,491,141.8822,0.9963498,,,,,,,,,,,stapler
312,001867.jpg,,,,,,,,,,,,,,,,needle
312,001867.jpg,,,,,,,,,,,,,,,,holder
312,001867.jpg,,,,,,,,,,,,,,,,stitcher
312,001867.jpg,1,1,491,351,0.9999808,,,,,,,,,,,background
313,001873.jpg,,,,,,,,,,,,,,,,grasper
313,001873.jpg,407.8409,63.9156,491,139.3977,0.7932379,,,,,,,,,,,stapler
313,001873.jpg,,,,,,,,,,,,,,,,needle
313,001873.jpg,,,,,,,,,,,,,,,,holder
313,001873.jpg,,,,,,,,,,,,,,,,stitcher
313,001873.jpg,1,1,491,344.4178,0.9999981,,,,,,,,,,,background
314,001879.jpg,,,,,,,,,,,,,,,,grasper
314,001879.jpg,366.9773,65.70645,490.2292,159.3555,0.9996083,,,,,,,,,,,stapler
314,001879.jpg,,,,,,,,,,,,,,,,needle
314,001879.jpg,,,,,,,,,,,,,,,,holder
314,001879.jpg,,,,,,,,,,,,,,,,stitcher
314,001879.jpg,1,1,491,344.8508,0.999874,,,,,,,,,,,background
315,001885.jpg,,,,,,,,,,,,,,,,grasper
315,001885.jpg,339.9166,61.80072,491,167.937,0.9999826,,,,,,,,,,,stapler
315,001885.jpg,,,,,,,,,,,,,,,,needle
315,001885.jpg,,,,,,,,,,,,,,,,holder
315,001885.jpg,,,,,,,,,,,,,,,,stitcher
315,001885.jpg,8.384049,1,491,342.1042,0.999976,,,,,,,,,,,background
316,001891.jpg,,,,,,,,,,,,,,,,grasper
316,001891.jpg,345.6214,68.24307,484.7712,180.7975,0.9999596,,,,,,,,,,,stapler
316,001891.jpg,,,,,,,,,,,,,,,,needle
316,001891.jpg,,,,,,,,,,,,,,,,holder
316,001891.jpg,,,,,,,,,,,,,,,,stitcher
316,001891.jpg,1,1,484.5797,329.8868,0.9954844,,,,,,,,,,,background
317,001897.jpg,16.1483,80.18948,127.1107,139.1858,0.9054374,,,,,,,,,,,grasper
317,001897.jpg,,,,,,,,,,,,,,,,stapler
317,001897.jpg,,,,,,,,,,,,,,,,needle
317,001897.jpg,,,,,,,,,,,,,,,,holder
317,001897.jpg,,,,,,,,,,,,,,,,stitcher
317,001897.jpg,1,1,491,351,0.9999074,,,,,,,,,,,background
318,001903.jpg,,,,,,,,,,,,,,,,grasper
318,001903.jpg,,,,,,,,,,,,,,,,stapler
318,001903.jpg,,,,,,,,,,,,,,,,needle
318,001903.jpg,,,,,,,,,,,,,,,,holder
318,001903.jpg,,,,,,,,,,,,,,,,stitcher
318,001903.jpg,1.579921,9.696663,491,351,0.9999491,,,,,,,,,,,background
319,001909.jpg,,,,,,,,,,,,,,,,grasper
319,001909.jpg,,,,,,,,,,,,,,,,stapler
319,001909.jpg,268.8007,11.96366,363.4948,146.9888,0.9998655,,,,,,,,,,,needle
319,001909.jpg,,,,,,,,,,,,,,,,holder
319,001909.jpg,,,,,,,,,,,,,,,,stitcher
319,001909.jpg,,,,,,,,,,,,,,,,background
320,001915.jpg,,,,,,,,,,,,,,,,grasper
320,001915.jpg,,,,,,,,,,,,,,,,stapler
320,001915.jpg,274.4207,7.035735,335.0926,142.9669,0.999067,,,,,,,,,,,needle
320,001915.jpg,338.2527,6.94867,491,59.43043,0.9158107,,,,,,,,,,,holder
320,001915.jpg,,,,,,,,,,,,,,,,stitcher
320,001915.jpg,,,,,,,,,,,,,,,,background
321,001921.jpg,,,,,,,,,,,,,,,,grasper
321,001921.jpg,,,,,,,,,,,,,,,,stapler
321,001921.jpg,298.7935,16.60913,351.5437,143.6766,0.9999342,,,,,,,,,,,needle
321,001921.jpg,332.1211,9.971427,491,58.56388,0.6974456,,,,,,,,,,,holder
321,001921.jpg,,,,,,,,,,,,,,,,stitcher
321,001921.jpg,,,,,,,,,,,,,,,,background
322,001927.jpg,,,,,,,,,,,,,,,,grasper
322,001927.jpg,,,,,,,,,,,,,,,,stapler
322,001927.jpg,301.0042,12.09464,356.2578,125.7802,0.9998479,,,,,,,,,,,needle
322,001927.jpg,,,,,,,,,,,,,,,,holder
322,001927.jpg,,,,,,,,,,,,,,,,stitcher
322,001927.jpg,,,,,,,,,,,,,,,,background
323,001933.jpg,251.0477,120.7271,343.4347,184.801,0.9113106,,,,,,,,,,,grasper
323,001933.jpg,,,,,,,,,,,,,,,,stapler
323,001933.jpg,306.81,9.805904,356.7692,121.5693,0.9998167,,,,,,,,,,,needle
323,001933.jpg,369.7505,11.76251,489.5157,60.97538,0.9971853,,,,,,,,,,,holder
323,001933.jpg,,,,,,,,,,,,,,,,stitcher
323,001933.jpg,,,,,,,,,,,,,,,,background
324,001939.jpg,,,,,,,,,,,,,,,,grasper
324,001939.jpg,,,,,,,,,,,,,,,,stapler
324,001939.jpg,303.5185,14.36454,351.7858,131.6313,0.9998692,,,,,,,,,,,needle
324,001939.jpg,357.9453,13.28077,491,68.27705,0.8252469,,,,,,,,,,,holder
324,001939.jpg,,,,,,,,,,,,,,,,stitcher
324,001939.jpg,,,,,,,,,,,,,,,,background
325,001945.jpg,,,,,,,,,,,,,,,,grasper
325,001945.jpg,,,,,,,,,,,,,,,,stapler
325,001945.jpg,241.6836,17.83901,338.5854,141.3868,0.9998932,,,,,,,,,,,needle
325,001945.jpg,257.0525,9.228121,432.1845,76.61504,0.9999609,,,,,,,,,,,holder
325,001945.jpg,,,,,,,,,,,,,,,,stitcher
325,001945.jpg,,,,,,,,,,,,,,,,background
326,001951.jpg,,,,,,,,,,,,,,,,grasper
326,001951.jpg,,,,,,,,,,,,,,,,stapler
326,001951.jpg,222.4345,46.48047,322.2137,153.5681,0.999685,,,,,,,,,,,needle
326,001951.jpg,221.9602,30.89193,420.4771,116.5415,0.9990327,,,,,,,,,,,holder
326,001951.jpg,,,,,,,,,,,,,,,,stitcher
326,001951.jpg,,,,,,,,,,,,,,,,background
327,001957.jpg,,,,,,,,,,,,,,,,grasper
327,001957.jpg,,,,,,,,,,,,,,,,stapler
327,001957.jpg,227.5934,69.52397,306.4391,177.9219,0.9326468,,,,,,,,,,,needle
327,001957.jpg,237.9366,44.82759,394.9967,143.4084,0.9955652,,,,,,,,,,,holder
327,001957.jpg,,,,,,,,,,,,,,,,stitcher
327,001957.jpg,,,,,,,,,,,,,,,,background
328,001963.jpg,,,,,,,,,,,,,,,,grasper
328,001963.jpg,,,,,,,,,,,,,,,,stapler
328,001963.jpg,216.6366,96.91608,81.65852,24.41762,298.9124,186.2713,173.1615,102.9829,0.9896925,0.8561402,,,,,,needle
328,001963.jpg,235.5045,60.40148,375.3487,153.0428,0.9981958,,,,,,,,,,,holder
328,001963.jpg,,,,,,,,,,,,,,,,stitcher
328,001963.jpg,,,,,,,,,,,,,,,,background
329,001969.jpg,,,,,,,,,,,,,,,,grasper
329,001969.jpg,,,,,,,,,,,,,,,,stapler
329,001969.jpg,213.672,54.73355,299.6647,193.7854,0.9999796,,,,,,,,,,,needle
329,001969.jpg,232.5893,38.91402,385.8794,151.2757,0.999946,,,,,,,,,,,holder
329,001969.jpg,,,,,,,,,,,,,,,,stitcher
329,001969.jpg,,,,,,,,,,,,,,,,background
330,001975.jpg,,,,,,,,,,,,,,,,grasper
330,001975.jpg,,,,,,,,,,,,,,,,stapler
330,001975.jpg,218.2966,42.2165,291.9685,177.9104,0.9996713,,,,,,,,,,,needle
330,001975.jpg,246.5244,39.86197,359.1112,132.1407,0.9999833,,,,,,,,,,,holder
330,001975.jpg,,,,,,,,,,,,,,,,stitcher
330,001975.jpg,,,,,,,,,,,,,,,,background
331,001981.jpg,,,,,,,,,,,,,,,,grasper
331,001981.jpg,,,,,,,,,,,,,,,,stapler
331,001981.jpg,256.0739,8.095399,332.2539,169.959,0.999945,,,,,,,,,,,needle
331,001981.jpg,279.349,29.17325,431.1933,112.5143,0.9999694,,,,,,,,,,,holder
331,001981.jpg,,,,,,,,,,,,,,,,stitcher
331,001981.jpg,,,,,,,,,,,,,,,,background
332,001987.jpg,,,,,,,,,,,,,,,,grasper
332,001987.jpg,,,,,,,,,,,,,,,,stapler
332,001987.jpg,278.7688,14.43289,345.0867,139.8772,0.9994314,,,,,,,,,,,needle
332,001987.jpg,305.308,18.61958,454.7154,89.2682,0.9999325,,,,,,,,,,,holder
332,001987.jpg,,,,,,,,,,,,,,,,stitcher
332,001987.jpg,,,,,,,,,,,,,,,,background
333,001993.jpg,,,,,,,,,,,,,,,,grasper
333,001993.jpg,,,,,,,,,,,,,,,,stapler
333,001993.jpg,290.4085,12.68724,398.1136,168.5434,0.9993951,,,,,,,,,,,needle
333,001993.jpg,350.3666,16.53345,472.2685,102.5262,0.9999758,,,,,,,,,,,holder
333,001993.jpg,,,,,,,,,,,,,,,,stitcher
333,001993.jpg,,,,,,,,,,,,,,,,background
334,001999.jpg,,,,,,,,,,,,,,,,grasper
334,001999.jpg,,,,,,,,,,,,,,,,stapler
334,001999.jpg,315.4868,13.44235,395.5068,196.0591,0.9996068,,,,,,,,,,,needle
334,001999.jpg,342.5058,40.88111,480.4826,130.3367,0.9999515,,,,,,,,,,,holder
334,001999.jpg,,,,,,,,,,,,,,,,stitcher
334,001999.jpg,,,,,,,,,,,,,,,,background
335,002005.jpg,,,,,,,,,,,,,,,,grasper
335,002005.jpg,,,,,,,,,,,,,,,,stapler
335,002005.jpg,285.2079,49.33744,359.395,187.0695,0.999917,,,,,,,,,,,needle
335,002005.jpg,312.2363,57.40769,433.1968,145.8442,0.9999188,,,,,,,,,,,holder
335,002005.jpg,,,,,,,,,,,,,,,,stitcher
335,002005.jpg,,,,,,,,,,,,,,,,background
336,002011.jpg,,,,,,,,,,,,,,,,grasper
336,002011.jpg,,,,,,,,,,,,,,,,stapler
336,002011.jpg,257.0989,77.35049,325.8808,218.1044,0.999934,,,,,,,,,,,needle
336,002011.jpg,283.506,80.5359,413.4532,173.3152,0.9999191,,,,,,,,,,,holder
336,002011.jpg,,,,,,,,,,,,,,,,stitcher
336,002011.jpg,,,,,,,,,,,,,,,,background
337,002017.jpg,,,,,,,,,,,,,,,,grasper
337,002017.jpg,,,,,,,,,,,,,,,,stapler
337,002017.jpg,245.9695,25.65201,317.4598,188.827,0.9998844,,,,,,,,,,,needle
337,002017.jpg,284.4589,59.68658,427.6144,145.5869,0.9999501,,,,,,,,,,,holder
337,002017.jpg,,,,,,,,,,,,,,,,stitcher
337,002017.jpg,,,,,,,,,,,,,,,,background
338,002023.jpg,,,,,,,,,,,,,,,,grasper
338,002023.jpg,,,,,,,,,,,,,,,,stapler
338,002023.jpg,247.8322,25.62114,324.7203,192.0333,0.999068,,,,,,,,,,,needle
338,002023.jpg,290.1666,63.71251,429.2149,143.3871,0.9998473,,,,,,,,,,,holder
338,002023.jpg,,,,,,,,,,,,,,,,stitcher
338,002023.jpg,,,,,,,,,,,,,,,,background
339,002029.jpg,,,,,,,,,,,,,,,,grasper
339,002029.jpg,,,,,,,,,,,,,,,,stapler
339,002029.jpg,291.1288,13.67463,391.8641,152.7611,0.9997774,,,,,,,,,,,needle
339,002029.jpg,334.6429,33.49227,483.4899,127.7574,0.9999765,,,,,,,,,,,holder
339,002029.jpg,,,,,,,,,,,,,,,,stitcher
339,002029.jpg,,,,,,,,,,,,,,,,background
340,002035.jpg,,,,,,,,,,,,,,,,grasper
340,002035.jpg,,,,,,,,,,,,,,,,stapler
340,002035.jpg,288.1584,337.0042,19.19106,12.38173,379.134,384.6486,153.0498,83.45599,0.997893,0.9237469,,,,,,needle
340,002035.jpg,327.6925,64.48579,477.5995,147.0319,0.9997012,,,,,,,,,,,holder
340,002035.jpg,,,,,,,,,,,,,,,,stitcher
340,002035.jpg,,,,,,,,,,,,,,,,background
341,002041.jpg,,,,,,,,,,,,,,,,grasper
341,002041.jpg,,,,,,,,,,,,,,,,stapler
341,002041.jpg,285.9011,31.02501,352.0898,158.777,0.9631442,,,,,,,,,,,needle
341,002041.jpg,270.2656,126.2584,422.7429,215.387,0.9999665,,,,,,,,,,,holder
341,002041.jpg,,,,,,,,,,,,,,,,stitcher
341,002041.jpg,,,,,,,,,,,,,,,,background
342,002047.jpg,,,,,,,,,,,,,,,,grasper
342,002047.jpg,,,,,,,,,,,,,,,,stapler
342,002047.jpg,242.6648,48.85608,301.2404,159.725,0.9885408,,,,,,,,,,,needle
342,002047.jpg,231.5571,135.854,362.7764,223.4243,0.9999046,,,,,,,,,,,holder
342,002047.jpg,,,,,,,,,,,,,,,,stitcher
342,002047.jpg,,,,,,,,,,,,,,,,background
343,002053.jpg,,,,,,,,,,,,,,,,grasper
343,002053.jpg,,,,,,,,,,,,,,,,stapler
343,002053.jpg,263.393,26.31428,363.7962,123.9147,0.9999937,,,,,,,,,,,needle
343,002053.jpg,287.3831,98.99467,416.5933,173.9872,0.9999193,,,,,,,,,,,holder
343,002053.jpg,,,,,,,,,,,,,,,,stitcher
343,002053.jpg,,,,,,,,,,,,,,,,background
344,002059.jpg,57.48683,180.0645,148.6886,301.8022,0.947218,,,,,,,,,,,grasper
